,id,tweet
819,499773548202688512,how many of those blacks that killed blacks avoided prosecution?
820,525023805572648960,my main issue was the picture. Heard your reporting on cnn thought you did a good job. Continue to be safe.
821,524937374841987072,“CBCAlerts: More shots fired just off Parliament Hill. Police telling everyone to take cover.” What the fuck
822,544278855226122242,"“AFP: BREAKING Hostages held inside Sydney cafe, Islamic flag held up” oh god"
823,544319680194699264,speculation is NOT Journalism
824,524948893633871872,a safe bet?
825,553555725084270593,"Agreed. As we say here in the States, ""hold your horses"". Lol!"
826,576526712940310528,whole lot of talk. He was probably on a hunting trip
827,544345812478988288,Ok clearly what i'd read was wrong
828,499538759076282368,or the video!
829,500356297519165440,"People act like he was shot because he was black, but if it was a white kid or a black cop no one would care."
830,524935683908333569,
831,524960036179968001,New report indicates he is alive but obviously gravely injured. I'm not sure where New York Times got that.
832,544362143903010816,dick head it's not confirmed its Jihadist extremists. Don't speculate
833,498455687836758016,&lt;&lt;&lt; ~~~~SecretService The SecretService Protects Obama PresidentObama He Get's Threats All The Time.MichaelSkolnik
834,552826072237346817,France &amp; UK wake up fools Israel deals with ISLAM pond scum every day. You asked for this. Tip of iceberg. More to come.
835,552795831599120384,“guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo live updates how horrific!
836,544293179537625088,Stupid. Media learnt nothing from Boston.
837,529661580649459712,:(
838,552792023078825984,oh my gosh
839,525049059321462784,no info yet
840,544500025016197121,"This has nothing to do with Islam, just like ISIS..."
841,500327508706074624,Charlie Sheen shot one of his wives and went on to be one of the highest paid actors on TV.
842,500393198603489280,"My God, this dude looks like he deserved a touch up. Push his face in dough and make some gorilla cookies. Prolly in jail now."
843,525070492395261953,ok I'm really pissed off now
844,544320300402638848, perfect first comment
845,544309751887429632,“AFP: Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT:
846,524982445469622272,"what is happening in Ottawa today is devastating. This is Canada, peace loving!!"
847,524975028124016640,I read about that. Maybe this is also an islamic attack.
848,544275135809998850,For Only $ You Can Buy K Followers .
849,544330709918183425,you really gotta stop the swarm model or at least have someone actually look at WHY an area is swarming.
850,553503523539652608,.BBCBreaking I hope they get their wish...
851,553620764516429825,they can never be
852,529542083405955072,get on board the seduction ....
853,524956679025487872,Shit...
854,524973778439528450,...you mean least  guard died
855,544336049330061315,CIA shills coming at me...lots of nasty names LOL like a give away! come on you gotta help
856,544333536086339584,well tell everyone you know not to believe it..it's gonna fall apart I bet!
857,500301957396193280,"There's no spin, cops blew it from day one by not releasing shooter's name! Trying to control the narrative w/lies."
858,553587467409162240,great news great reporting Kay one of the best in the business
859,524969503499616256,are you for real?
860,501806249264959488,“thelittleidiot: to be clear: an unarmed teenager. I guess you were witness to the altercation between the cop &amp; the suspect if not shut it
861,552792030225920000,"muslims,,this is the magazine that published the Mohamed cartoon a few years ago"
862,552807385496973312,Jews don't kill anyone if offended. Christians don't. Only these disgusting excuses for human beings. It's a CARTOON!
863,524972433984323584,"lives are at stake because of Isis and extremist snakes and cowards, not Harper"
864,553538891228385280,"Hunted Down, excellent police work, hope the other two follow soon"
865,552816420074291200,"“SputnikInt URG: CharlieHebdo's editor-in-chief was killed in attack-Magazine's lawyer justifica esto, NADA!"
866,553536361786277888,“FRANCE: BREAKING - At least five hostages in Paris kosher supermarket: (AFP) Vincennes
867,500298472785182720,Good look! Thank you!
868,500290809678536705,what point are you making about the photo?
869,544521244021112832,Hey Tim was up
870,544421956360368129,“In pictures: the SydneySiege Follow live updates: rtBBCBreaking
871,499447049440743424,man these guys are such boneheads!!
872,544292469866000387,"“BuzzFeedOz: Sydney Opera House evacuated, concourse deserted SydneySiege (via "
873,553521549395771392,ParisShooting CharlieHebdo It's time to FINISH THEM!!!
874,553011245737992193,"Yeah, chopping heads off, and if they ain't doing the chopping they're cheering."
875,552806438629048320,invitation to go how far?
876,525065680849481730,Can you DM me the accounts too? I have some choice words
877,544348059501490177,"FWIW I think they're communicating fine now, that initial tweet was a grenade they should've rewritten."
878,500406324644294657,How is robbery define by state law? Where are the reports from the shooting? Why no ambulance? ferguson foi
879,500303419027247104,lmap research before tweeting? pfft if anything this entire mess had showed research is the last thing people use
880,553543653424386049,rumors say hostages are  women and  childrens---
881,553549440263675904,u r among the only journalists saying kosher market &amp; not calling it something generic. If it's kosher it was targeted. Thx
882,544514393372127232,I heard (who knows if it's true) there might be explosives. Not a good time to shot.
883,500284023340818433,"Indicate? If he was a suspect why did the police stop his car next to him and tell him to ""get the fck on the sidewalk"" ?"
884,524929713014181890,So Canada's strict gun control policies have failed
885,525009978047078400,That photo was taken before the attack.
886,544398446568820736,
887,553588931707822080,“SkyNewsBreak: AFP: suspected CharlieHebdo gunmen have been killed” BANG BANG NIGGA
888,544515712640094209,where is al sharpton to a rest the cops. Australian cops are awesome!!!
889,499371059385098240,Chef is on board
890,553548128138584065,it's a dialogue isn't it? please don't take my comment as attacking. i am not sad.. yet. im stark raving mad.
891,544660449669967872,
892,500654216239915008,WHY SHOW IT NOW???? because it is relevant you buffoon
893,544284471919652864,So just generic islamic terrorists.. that's a relief
894,544314448387645440,"gee, talk about real-time pricing."
895,500961800868098049,"Heard that friend was not going to be ""charged"" in any robbery since video shows it was other person"
896,500399589417963521,If he was shot in the back he was running away but shot in the chest he could have been charging.
897,544343251717611520,Its a religion of peace .. we don't write Jesus on bombs ...princekhattab
898,529658952519540736,“CTVNews: Prince rumoured to be performing in surprise show in Toronto How cool!
899,544346998975897600,Uber trips out of the CBD today are free to help Sydneysiders get home safely. See
900,500319116776198144,P MUCH
901,500285436527661056,why is that even relevant?!
902,552837806574170113,and terrible too
903,544519121405100033,“AusNewsNetwork: BREAKING: At least two people have died following the SydneySiege.  people are being treated by paramedics.” NO PLEASE
904,544277459500556288,Are you sure they have guns ?? Australia has banned a lot of them ??
905,544310817521696769,dear God!!! 
906,500284990345981952,"oh yes. Clear that something occurred, death still not necessarily the right result."
907,500371896295120896,in a valid world like ours. Where criminals are victims...
908,544397611172495360,“carolinemarcus: A shot that captures the sydneysiege: sheer terror/relief of escaped hostages so distressing
909,544288116199407616,Obama JV team making noise? What's up with that Barry?
910,500310617686040576,.ArthurAndrews You wouldn't have heard shit about it.
911,524961093496885248,The world has gone MAD.
912,524952352470495233,showed footage of shooting inside parliament : I found it quite disturbing 
913,576435146632605696,What makes us think the baby story may be true? - The Kremlin denied it!
914,544324400766799873,There must be a way to enter that building?
915,552827902065385476,"very sad, freedom defenders were killed by weak men that are unable to fight ideas with ideas and don't value lives."
916,544337927132569601,"Taxis all offer $ discount to disabled passengers, uber doesnt even have disabled taxis to offer. That's true PT"
917,552850544797446144,"“Slate: Witnesses -Charlie Hebdo gunmen identified themselves as members of al-Qaida:"" If true, terrorist groups' competing and escalating?"
918,524929568327888896,That's disgusting tbh...
919,552808195710664704,dif between satire &amp; hatred. No Islamic sense of humor. Jihadists don't know what free speech means
920,529694204361203713,tell me we wouldn't show up in the tightest clothes and cry while still being the hardest niggas at a prince concert
921,500317848536096768,"it's not race were all targeted by the governments, cops, swat, FBI, they'll silence anyone who'll try to tell the truth"
922,524926598576099328,"“CBCAlerts: Shooter still on loose after uniformed soldier shot at War Memorial, across road from Parliament. :( sad..."
923,521351041154289665,“FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola. 
924,544347250206310400,Uber trips out of the CBD today are free to help Sydneysiders get home safely. See
925,544364547574726656,"Well that's not true. First, you tweeted an explanation about why you were gouging customers."
926,500392872856649728,dude even his parents acknowledge it's him.
927,524962247563431936,"exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists"
928,500308366561124352,BAM ANTI-WHITES get caught with their foot in their mouth in front of the WORLD LMAO
929,500382426909392896,"if u watch the tape, he reached over counter, still not grounds to shoot him from behind"
930,500412019531849728,"Oh no,That's for real!! The Pig MiKeWhite Ferguson PD!!"
931,544416567761838081,"Hmm... / hijackers allowed outside contact, too. Hope police get them all out safe."
932,500377826722201600,no but it shows this person's character and his disregard for the law and law enforcement this fact is highly relevant here.
933,500282657125572608,he stole a candy bar and was threatened the cops will come to resolve the issue
934,524926985454518272,"""CTVMontreal: One person shot outside Centre Block, nd wounded inside the building in Parliament Hill shooting &gt;:("
935,544271682358493184,time to kich these Muslim fuckers the hell out of every democratic country!
936,500386029791371267,it sure did. A boon to my brand
937,544279731911524352,"Australia ISIS Terrorism BREAKING Hostages held inside Sydney cafe, Islamic flag held up"
938,544452228632047616,O Lord Save All Hostages in Sydney &amp; Turn Militants  Righteous Ways MSGTheFilm 
939,544480379147542528,very bad to c tensed situation at sydney cafe...terrorism shuld be wiped out of the world once for evr
940,500309126438612994,"a person who makes his living asking questions, that's who."
941,544331632086224898,"wait, does 'higher rate' mean what is paying drivers? clarification"
942,544335782454886400,has already. .msm may start interviewing CrISIS actors soon. ..
943,544277865299062784,RT ISIS and IslamicState work for CIA claims former al-Qaeda commander.
944,553587150428856320,Killers? No trial? Can you please provide the evidence that these people were involved in CharlieHebdo
945,500278197447966722,"Well, Darrel Wilson is officially screwed!"
946,500366747506335744,yeah they faked the video LOLyour racist denial
947,553468547184467969,"Sounds like theirs multiple terrorists acting or the Two hebdo attackers manage to stay step ahead of , cops one of two"
948,544330173395775488,"Nice linkbait. but does a ""report"" of a suicide belt really rate a headline like your tweet? sydneysiege"
949,544329732561854464,"ok, time to calm down and report responsibly on sydneysiege - don't fill in the unknowns with fear-mongering!"
950,500284989565448192,So they're claiming a BLACK cop killed MikeBrown? ?
951,500298076914221056,I didn't head you 
952,498521904396115971,perfect!!)) Like Daniel Craig throw his GF to the window. White girls smart ;-)
953,544289449941557248,“Independent: Up to  held hostage in Sydney Lindt Cafe siege
954,544350295770558465,in sure Obama will tell us just workplaceviolence
955,553552662088937472,On the face of it that's unusual because Islamic terrorists are usually suicidal. So I suspect it's a deliberately /
956,544390494164615169,asians. Its imp. He does not want the asians
957,544407913125515264,that unread count... nnnnggggg
958,553541660408545280,I don't think they are leaders the leaders don't do the real terrorism... But I get what you are saying tho
959,500279402635067393,he just admitted on national TV that Michael Brown was racially profiled
960,544345218992963584,"Man, you're dumb. Sorry for saying anything, dummy."
961,500364933864103937,why not wait for the investigation &amp; try your best to be objective.
962,500391396910456832,MikeBrown connects the robbery w shooting. dont have to be a genius. a guy who shoves clerk is s'posed to raise his hands later?
963,524960274156371968,Scary situation. RT U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa.
964,529722739196985345,"""Change of plans."" Hmmm."
965,553504306998300672,then kill these bastards
966,500317606717693952,
967,525009574256848897,wondered as well. I've reached out to someone who would know just to confirm that. Hopefully get response soon.
968,544335551361744896,Thanks for sharing! You're now featured on
969,544321596547424257,u r just now reporting on this? Wow
970,500345409500639232,AND that attitude will be their downfall too. Bet on it.
971,525022226668855296,Which accounts?
972,500375314128572416,My column: FERGUSON: OBAMA KICKS NIXON IN THE ASS: ferguson mikebrown handsup NMOS
973,500284169382289409,Can we see video proof
974,500434967177224193,no I'm sure the violent felon put his hands right up and the evil policeman after  yrs of service decided to kill  fun!
975,500384398022565888,you can't tell whether there was somebody behind the counter or not. Either way not related to shooting.
976,553532010447527936,AFP says gunman who has taken a hostage at kosher supermarket in Paris
977,544292860057894913,Of course it just HAD to be  falseflag
978,544320468892020736, to  hostages?!?  SydneySiege
979,500298596772622336,You're welcome!
980,524943846711754752,"Will both fit on the lower thirds? I would appreciate name, then handle."
981,552905510039465985,Why Muslims killed Non-muslims ? Why Muslims are not afraid of Mighty God? Why god of muslims is cruel and say Kill Infidel?
982,552802770873761793,"nah not even on that man, habibi marseille "
983,525406690116894720,for everyone else who doesn't want to read your whole timeline
984,524974420428075009,you are such an ignorant wow keep running your mouth cause you are an idiot
985,500670228708462592,But she's very good at instigating and baiting....just like her mother. Smh
986,500311885120819200,and that is part of what's distressing. Police screw up and make bad decisions in any system.
987,553550497852821504,StopKillingInnocentPeople FreePalestine freeBurma FreeSyria FreeKashmir
988,500363997779361792,That is probably the whole point of releasing the video. Very sad/devious.
989,500258778122420225,New police chief?
990,552810702990475265,sure they did
991,500365550351290371,"It doesn't matter. The cop shouldn't have killed him. Also, I'd like to see the damn injuries the wussy cop had."
992,552821574298918913,Looks like Rick Mercer
993,553591259009658881,hope he died in agony ....
994,500346621801295872,terrible attempt at humor. Shame on you.
995,552840158329200640,I hope They are taken alive
996,544275851559579648,"well, not today, for sure."
997,500392623107223552,Obviously? So he took off his socks in the m between the video and getting shot?
998,544288960642834432,where are you sue in oz ?
999,544299767195779072,don't they have strict gun laws in Australia? I see that's working well.
1000,544316370687913984,- well played sir.
1001,500397151739215872,I would rather be a robber than being a ColdBloodedMurderer JusticeForMikeBrown Now
1002,499538310986219520,wow.
1003,500393982992470016,Your post states theft. What am I missing?
1004,553228413922967552,RIP
1005,544341800719106049,for sure
1006,553507679621378049,you're in the news again bro
1007,552835278625177600,"Islam does not condone such swine behavior or violence in anyway shape or form. Its a psychiatric problem,!"
1008,500285663271718914,Come on now.......openminds
1009,576847084579618816,"Either a simple flue, more serious illness or serious domestic political problems."
1010,552825292184514561,"* US Citizens!! :Fbruary . health insurance deadline ObamaCare Register and Go to the hospital to get sick,your health!!"
1011,500396253327687680,we all need to unite then. solidarity is key in the face of adversity and prejudice.
1012,500402352919445504,"confused how an unarmed person, charging, retreating, or standing still, is a threat to a cop ' away"
1013,552801740652036096,lol nd u lot wanted to go paris to get our headgears ripped off
1014,553551171802382336,Two wrongs won't suddenly become right and two tragedies can never be compared - neither by quantity nor by quality.
1015,544301918773075969,u wot m?
1016,553175352366100482,look his face they are moeslim and they is vandals everywhere..shit moeslim.
1017,500344847661006848,"Affluent people and those in authority take it as an affront to be questioned, especially by lesser people"
1018,544314872985423872,I love the service but this is classless
1019,501336276285788160,"st interview politicsnation DorianJohnson mentions cigarillos &amp; told lawyer. Video shows he gave back, not Mike Ferguson"
1020,552792555944153088,Omg...what is the world turning into. ..
1021,500379473326665728,"Yes, you read that right. click the link and read the whole thing"
1022,500356990917681152,"“ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them:"
1023,553591850532347906,What about his girlfriend wanted by police ?
1024,524977621281824770,stay classy.... I'm sorry that a tragedy ruined your ability to watch a sporting event.
1025,500377411469733889,not even if he IS stealing.
1026,544333770900242432,RT Hostages in Sydney cafe made to hold up Islamic flags Australia Islam sharia
1027,552850999443202049,
1028,500451964283789313,sorry what now?
1029,524965821337329666,"a) actual ""terror"", b) nutbars, c) false flag. all  r plausible"
1030,552822921698500608,RIP some actions are beyond comprehension. Sadly the dead most likely had nothing to do with the anger &amp; twisted mind of the gunmen.
1031,552805557896482816,You are a mad cunt go fuck yourself
1032,500390919951351808,Lisa is he the confirmed robber?
1033,552796307627470848,Shocking news.
1034,525023033585827840,shooting suspect
1035,500374119725031424,no offense taken sir and normally I would agree with you but their is more to this story.
1036,524936266517733376,People R radicalising because their democracy is being radicalised by Elite.
1037,553506956686532608,"“cnni: Suspects in CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says MP."
1038,544514424476680193,"“RT_com: BREAKING: Police enter Lindt cafe, hostages flee sydneysiege"
1039,500410061974290433,Not sure 'shoot first &amp; uncover potential crime later' is viable policy outside the fevered mind of a conservative
1040,553548166629691392,It's that kind of day. The kind where you want to go back to bed with some fiction to distract.
1041,500286677303058432,I haven't seen anyone say he was black. It is a somewhat common name.
1042,524962753099075584,is he alright?
1043,524923432933552128,thank you for posting. It may just be hard to tell in the picture but bystanders look quite calm considering gunfire in area.
1044,544349089890959360,It's not made up but I think there is only  offender with muslim flag &amp; local news didn't mention suicide belt
1045,544273610311876608,Terrifying “newscomauHQ: BREAKING: Hostage situation unfolding in Sydney's Martin Place
1046,500385201181052928,They've already said he shot him once from the car. Christ.
1047,500313313188663296,"Even if he had robbed a convenience store, that's no excuse for murder."
1048,524975908432928768,"game postponed, not cancelled."
1049,553541618993618945,"Of course Jews get dragged into this “AP: MORE: France: Shooting, hostage-taking at kosher market in Paris:"
1050,553551676700098561,incident?
1051,524930715021213696,Seriously? Likelihood that it's an ISIS attack and THIS is your response???
1052,500571622303367168,Chief admits 'friend' did NOT confess to a crime! Cop did not stop Michael as a suspect! LIES!
1053,499370209442942976,“clydetheslyde: Currently the FoxNews website has zero/........as the three wise monkeys commented 'see no evil hear no evil speak no evil
1054,553188394113986561,"Unless you've got military experience, its hard to understand how much stress your brain undergoes in battle."
1055,553532938508587008,Presume they wanted a Jewish hostage. So much for martyrdom. Why a kosher deli particularly?
1056,552807393453547522,oh god. No.
1057,552818327521734657,come on Rabbis have wives as young as six. Hehehe. What is that not rape and pedophiles
1058,553519836249071617,Conceal and carry law coming to France...
1059,553183997090889730,there is NoModerateIslam EnoughIsEnough JeSuisCharlie
1060,544333222801186816,when it started to appear on M$M the narrative was the same. ..Like say a Script..I mean 'goverMENt press release ..fishy..:(
1061,524977699584897024,"perhaps, Trudeau is not that change. He's out of touch with most Canadians, he's not ready to run this country."
1062,544292970074087424,no.
1063,544301461845188608,Wow! I was just there RT BREAKING: Hostages are being held &amp; a siege is taking place at Sydney's Lindt Cafe in Martin Place
1064,524969813865545729,yes parliament attached at  am eastern time
1065,500385933523304448,No that you see this as a racial situation before you know anything.
1066,553195530273456128,pm grateful for that tweet
1067,524937721383755776,Canadians will be vigilant and strong. We won't be 'bullied' and intimidated. ParliamentHill
1068,499990307291664384,Indeed where?
1069,553220108219609088,MT widely shared cartoon about the CharlieHebdo attack by
1070,499427932935180289,".clydetheslyde It's the lack of property damage. On Fox, it's property&gt;people"
1071,500399953295208448,it prevented future crimes by MikeBrown
1072,500298040511451136,.mmwlawtaos - Spin still doesn't justify the murder versus the arrest. Why did the Ferguson officer not call for backup?
1073,525025735338381313,May he rest in peace.respect
1074,524940223160287232,why shouldn't a private citizen make a comment on a news event?
1075,553008182050947072,Islamaphobe
1076,498456361286795265,Is People Like You That MURDER UNARMEDBLACKS You Ask Why Is Obama Still Alive.RACIST KKK SMH
1077,524964503579262976,perhaps wishful thinking on my part but still hopeful it is not true. TV still not reporting any CF deaths
1078,524931034329395200,very helpful why would you tweet that!!??
1079,544519105026719744,seems like an affable chap
1080,544292184476758016,What is wrong with you
1081,544514837301043200,Why was this mongrel on bail?
1082,524961283523612673,"true..!!! bt its nt nice to say ""i told u so""..wen ur country is at siege...!! we can say it later..!!"
1083,524971522126270464,canada has never been this dangerous before until harperadminstration changed their FP
1084,544282314931707904,fingers crossed this ends well and swiftly.
1085,500291543631429632,.EvilLiberal GOOD POINT. walkingonsidewalkwhileblack cc
1086,544290355068166146,“WSJ: Central Sydney shut down by police amid ongoing hostage situation:
1087,524971151693729792,"The science is ongoing, it can't cure, I got a link hang on...http://t.co/MmfTPusPH"
1088,500390243716304896,"that's unfortunate. signed, ferguson PD"
1089,544323425993371649,please dont scare people by speculating whats gonna happen.. My prayers to all the people taken hostaged.. :(
1090,500281475141357568,LIES! MikeBrown was not wanted  robbery otherise his friend would hv been considered an accomplice...COVERUP Ferguson
1091,544511082472415232,
1092,524972276345622528,"Justins' new book spoiler alert. ""My dad was famous...the end"""
1093,553568091980824576,Thanks. I think posing these situations in context helps us better understand. We are far away. Peace paris
1094,544514139784478720,- Just think if they allowed their people to carry guns. He would have been dead  minutes after taking hostages. GunsSaveLives
1095,499690552821284864,.PhilSerrin Has that been proven? I haven't heard your news account. Isn't the investigation of account still ongoing?
1096,500284524971188224,A pack of cigarettes = strong armed robbery.... You guys are getting ready to stir the pot again.
1097,552800910670569472,Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of the future.
1098,544275772416880640,bet they're happy they let those goat humpers into the country.
1099,553507344932294657,
1100,524930594464362496,Gunfire inside Canadian parliament; soldier shot at National War Memorial in Ottawa cdnpoli
1101,500280140560338944,"Yeah...I caught that too. ""VERY SLICK"" Seeing the framing of the lie starting now!"
1102,544520507580628992,so thankful everyone's safe it's been a long day
1103,552812099294863362,Exactly.
1104,500323593805660160,trayvon was  when he got killed. Legally a minor.
1105,553577770983645186,Gunman had meeting with former president Sarkozy in 
1106,544352859773755392,hum...
1107,525061628078067712,sad.....
1108,499919010625253376,there is no money in black on black crime.
1109,500297892511633408,doesn't justify him getting shot several times.
1110,544470190768279553,I do so appreciate a debunk story headline/tweet which actually contains debunks rather than a confusing/leading question.
1111,553555141731700737,When will countries &amp; the decent Ppl w/in realize MOSLEMS all follow Koran. Which means our death. Deport the bastards
1112,544320124069879809,"""may be"" really? (forehead smack)"
1113,553580255647399936,Those are Dead people already thats part of there standoff more media to show up.So the World to see.
1114,500401161732886529,Very embarrassing! Of course I meant mikebrown. Ugh
1115,544522356354740224,My only issue with shooting him in the head was that it's too quick of a death.
1116,525022674599555072,"Hi, can you tell me where you got the picture?"
1117,524954368324288512,Now what! “BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa
1118,544346603520135168,my  yr old would outwit you moron. ..:) blocked
1119,500336087613464577,MINOR LOOTING? LOL
1120,500322285883228162,LRT from -- THIS is the kind of local PD we're dealing with. ferguson
1121,524976564405276672,this was the right thing to do
1122,499620018951561217,Why aren't they talking about the lack of family structure? That's where it all begins and ends.
1123,544515366924591104,I hope they kill him
1124,499628894714986497,"~&gt; Gaza. Iraq. Soon they will burst into our homes, rape our babies, and force mothers to watch."
1125,524927906481721345,nerve-racking!
1126,552795016725532672,“guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates
1127,544352796523651073,For Only $ You Can Buy K Followers
1128,544517034554707968,"Quite a dude, isn’t he. Sick man."
1129,544344771796295680,how about you fuck off back to your corner of the internet where your opinion matters and I'll do the same.
1130,544759066950524928,“suthernx: Sometimes I hate MSM so much” Hadley isn't mainstream.
1131,500393935223533569,even though his friend and witness to the shooting has admitted to the cigarillo theft?
1132,500286604129619969,"are they calling Mike Brown a suspect? If so, why didn't he stop them and check them?"
1133,499434486804000768,or no missing pretty blonde white girl.
1134,576336711376056320,Welcome Sir!
1135,500357390299308032,"rather he was orange , purple or grey they dead ass wrong ... If it were your relative u would feel different ."
1136,553009507186393088,I slammed Islam not the people. They need reformation and the lack of movement shows no interest.
1137,553590931866521602,"“SkyNews: Hostage-taker in supermarket siege killed, reports say. ParisAttacks"
1138,544292535565180928,if you can have a photo of this bloke then just snipe him in the head. GameOver
1139,552807311191048193,the drawer Cabu was killed during the attack
1140,544515072731914240,any update on PA shooting?
1141,500378447597039617,"initially, but found out about the robbery during the altercation"
1142,544515223689117697,what else r they goin to use....tea n fukin sympathy.
1143,553550815940837376,can i borrow your universal mute button?
1144,524988101966303233,and I hope you are arrested for saying shit like that
1145,500320602520293376,Agree. Not worth the bullets whatsoever.
1146,524972452464824320,"Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism."
1147,544299831054073856,Thoughts go out to those in Sydney dealing with the -hostage situation “WSJ
1148,552814927829016577,"  hi,can u like here ,plz like picture  Thanx"
1149,525025685820030976,Effed-up for so many reasons.
1150,529661510369284096,"EXCUSE ME, WHERE'S MY INVITE (to the latter, duh)"
1151,553535680979427328,"Why state kosher grocery? You, nor any other news agency say Christian grocery if it would of been the case"
1152,500387923372425216,"Speak to them Moby, tell em!!!"
1153,553179390176419842,Perhaps it's both.
1154,524993836050042880,It appears now it was only  shooter and the shots were heard at nearby hotel/shopping cntr causing reports of more shootings
1155,544282274510811137,time we Australians say enough is enough to Muslim bs
1156,544482919595511808,. has claimed aired one of the hostage videos. SydneySiege MartinPlace
1157,552824008379736064,"Not just ""killed"", murdered in cold-blood"
1158,544293007391207425,"“SharriMarkson: According to Seven, this is a picture of the gunman - no idea how true this is but fascinating"
1159,500302632641396736,I retract my previous tweet. Darren Wilson's race is NOT CONFIRMED. I apologize.
1160,544324739356188674,.mashable How altruistic of them!
1161,544279252028243968,"NOT the ISIS flag RT “AFP: BREAKING Hostages held inside Sydney cafe, Islamic flag held up”"
1162,500387816015007744,It's fine if you don't care about this one black kid. But don't you care about due process?!
1163,544515987832188928,Hust saw the flash but Sydney dominating the reports right now
1164,553602592828563456,
1165,529550101925343233,I don't think it's even been on sale yet
1166,544310719965970432,nah it's  or maybe . Or Whatever sounds more alarming
1167,544342825799016448,. JFKerry(D) just appeared on TV to explain the gunman is so NOT Islamic... I'm relieved
1168,544287292538769409,Hillary Clinton would want us to empathize with them and figure out why they're so peevish. Hillary
1169,500413925020934145,"sure. everyone lies but the ""minority"" in these situations."
1170,544279162866122755,"Read the tweet again ""a"" as is green, red .. Are you saying the text is not presumably Koranic?"
1171,544314805021331456,Even vultures have to eat. RT Uber intros surge pricing in Sydney during hostage siege
1172,544350207119732737,these people are but a tiny minority but sadly contaminate world opinion
1173,498454395248721920,Cleveland A Cop Shot A yr Old In The Head! Black Unarmed MomsOnlyChild Cop Said He THOUGHT He Saw A Gun!!!
1174,525026071457300480,R IP NATHAN !
1175,499612667430977536,No profit in it.
1176,500359336359518208,"Fists are weapons, he could have done anything at anytime he did what he thought was right he has a family to go home to"
1177,500301396764532736,It's a LIE. Police originally said confrontation started b/c cop told Michael to get out of street &amp; walk on sidewalk.
1178,544279000672387072,Muhammad would be the guy with the  yr old wives and the order of death to infidels? What's the diff?
1179,576830686713217024,And how Europe will behave in such a case?
1180,524960914450415617,me either. There are reports he is still alive. But not looking good! OttawaShooting
1181,501384325913665536,I say no more streetjustice/freekill. No matter who does it.
1182,552811541884858368,Did the Gunman knew that he will rot in Hell for this ?
1183,553566214174556160,"PrayForParis “ABC: Breaking: Two hostage situations in France are linked, Paris prosecutor says”"
1184,544517684797267969,YES
1185,500345018926645250,".KeepItRealist This ""fucking moron"" has an IQ of  &amp; admission to med school, but you are DEFINITELY a fucking racist. Ferguson"
1186,524965532211351552,very rare. but it has been increasingly likely as we chop away at ment hlth services
1187,553509365081456640,bury them in their hole
1188,524959735091847168,I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.
1189,499613890171662336,"No Justice, No Peace, No $$$, for Race Hawkers!"
1190,500327907114246148,oh yea the malatov cocktails too.
1191,500313643435954177,and that's cold blooded murder!
1192,524933622441476096,God I hope this is true.
1193,552815524741001217,that's the problem. Muslims are serious in their only and one true religion. They won't abuse of jesus moses or mohammed
1194,553589124125323264,good.
1195,524986956409614336,He looks tough and square-edged. Could we get this guy to hold classes for our Secret Service?
1196,500442891102081024,
1197,524961925239959552,??????
1198,552858826043424768,RT Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida
1199,500575438524407809,"Fri: Police LIED saying ""friend' confessed to robbery. NOW Chief says, he did NOT commit crime"
1200,544564201700614145,"There are fallouts in every thing, unfortunately the fallouts here are taking center stage and denting the majority"
1201,524998898117779456,I didn't realize you were on the scene and could verify that he could have saved the life of the guy shot four times.
1202,500288027705741313,This proves what? RTmashable Update: Ferguson police release stills from convenience store footage showing robbery
1203,553171130757173249,“BBCtrending:This widely shared cartoon about the CharlieHebdo attack is actually by and not Banksy
1204,544300106212577280,STL Dept. Of Corrections Off. ADAM JINKERSON Active Member KKK OpKKK HoodsOff .
1205,553559392604684288,omg
1206,553587367983194113,Great job!!
1207,524926750506377216,can't believe it I was there less then  hours ago
1208,500390764518854656,it's about changing the narrative.
1209,500341644873723905,The halls of congress would be empty too. And every union official would be waiting for a coroner pick up.
1210,544405715981307904,
1211,544513980195430400,thanks so much for sharing. Just added it here:
1212,544513414023094272,That would mean worst case: scumbag started shooting hostages and police responded. Hope that is not the case. /
1213,500281906320404480,you do an amazing job! Thank you.
1214,552848736897216513,Who funded/armed/trained gunmen? … Jeffrey Epstein also in CFR+Trilateral Commission JeSuisCharlie
1215,524993314207305729,And when will you be announcing they are Muslims?
1216,524967134339022848,Radio Canada tweeting same. must be true :-(
1217,552997646076739585,"His filmed death, was an barbaric act of terror!"
